,id,label,text,triple
1171,10322.json,False,"Georgia has had 12 school shootings in the two years since the mass killing at Sandy Hook Elementary School, more than any other state.",
1172,11699.json,True,"If you are going to kill the families of terrorists, realize that theres something called the Geneva Convention were going to have to pull out of.",
1173,10003.json,False,David Perdue opposes laws that provide equal pay protections for women.,
1174,8694.json,True,"A quarter of our workers make 18,000 per year.",
1175,11270.json,True,"Twentythree million Americans suffer from addiction, but only 1 in 10 get treatment.",
1176,1553.json,True,Reconciliation was used for tax cuts for the rich twice under Bush.,
1177,10847.json,False,"We had an agreement that the president could have signed that would have kept 10,000 troops in Iraq.",
1178,8693.json,False,We dont show people playing these games. We dont show them winning playing the video lottery games.,
1179,6530.json,True,Weve got the highest corporate tax rate in the world.,
1180,3880.json,False,"The states tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.",
1181,8927.json,False,Nonpartisan government analysts say Obamacare will cost our economy up to 2.5 million jobs.,
1182,469.json,True,A gas tax holiday would at best provide 30 cents a day for three months for a grand total of 28.,
1183,4117.json,True,Says recent polls show Americans agree with Republicans that the federal debt ceiling should not be raised and the debt and deficit should be dealt with mostly by cutting spending.,
1184,5611.json,True,New business startups are at the lowest levels in 30 years.,
1185,10661.json,True,"Florida is one of the few states that has actually had a narrowing of the achievement gap based on income, or based on race or ethnicity.",
1186,8219.json,False,Says Ken Cuccinelli supported a law that could allow people to carry missile launchers into airports.,
1187,5873.json,True,Says that U.S. Sen. Marco Rubio says troops are leaving Iraq too fast.,
1188,9087.json,True,Medicare has spent 172 million on penis pumps in the last five years at 360 a pop.,
1189,12900.json,False,"Ted Strickland stands in lockstep with Hillary Clinton and the abortion lobby in their desire to force Americans to pay for abortion on demand, up until the moment of birth, with their taxpayer dollars.",
1190,6552.json,True,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,
1191,8056.json,True,Most of the U.S. Senate is comprised of multimillionaires.,
1192,9766.json,False,Far more children died last year drowning in their bathtubs than were killed accidentally by guns.,
1193,5520.json,True,"In the last two years, super PACs raised more than 180 million  with roughly half of it coming from fewer than 200 superrich people and roughly 20 percent from corporations.",
1194,3835.json,False,House Republicans required the use of Styrofoam cups in House cafeterias that are part of Koch Industries.,
1195,9871.json,False,"ISIS is right now crucifying Christians in Iraq, literally nailing Christians to trees.","[['ISIS', 'organization/organization/headquarters./location/mailing_address/country', 'Iraq'], ['ISIS', 'organization/organization/headquarters./location/mailing_address/country', 'Iraq'], ['ISIS', 'organization/organization/headquarters./location/mailing_address/country', 'Iraq']]"
1196,7495.json,True,"Research found that over the course of the existence of the Brady Bill ban, the use of assault weapons in crimes decreased by two thirds.",
1197,1979.json,True,I have a record on the environment of creating green energy ... taking trash and turning it into cash.,
1198,10786.json,True,"Tyler Perrys plan to turn a majority of the former Fort McPherson into a film and television studio is expected to add over 8,000 new jobs to Atlanta.",
1199,13003.json,True,The Dallas Cowboys cant put a sticker on their helmets for the 5 police officers who were killed.,
1200,12253.json,False,Richmond teachers have not gotten a raise for almost 10 years.,
1201,7635.json,True,"When the NECAP proficiency test is regiven to the kids the second and third time, harder questions are taken out.",
1202,5831.json,True,The fastestrising expense in the U.S. Defense Department is health care.,
1203,3376.json,True,"Wisconsin state and local government workers pay 500, 600 or in some cases, 1,000 per year in union dues.",
1204,9217.json,True,"When you get a commercial pilots license, you learn to communicate in English no matter where you are in the world.",
1205,10181.json,False,"25,000 businesses have been created since Scott Walker took office.",
1206,11826.json,True,Texas is growing twice as fast as the rest of the country.,
1207,1403.json,False,On the importance of an independent voting record,
1208,10882.json,True,A 5050 publicprivate split for paying for a new Milwaukee Bucks arena would be much better  in terms of the portion of the public financing  than most of the other arena projects done around the country.,
1209,2976.json,True,Righttowork states have higher rates of income growth.,
1210,8202.json,False,"Americas gunrelated homicide rate would be about the same as Belgiums if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.",
1211,2140.json,True,There are more pain clinics in Broward County than there are McDonalds in Broward County.,"[['McDonalds', 'organization/organization/headquarters./location/mailing_address/country', 'Broward County']]"
1212,12932.json,False,"Says military commanders have said that if Donald Trump were elected, they would not follow his orders.",
1213,6390.json,True,"In her nearly decade and a half in Congress, Tammy Baldwin has sponsored 105 bills. Only three have been enacted into law.",
1214,9608.json,False,Former President George W. Bush and former Vice President Dick Cheney are unable to visit Europe due to outstanding warrants.,"[['George W. Bush', 'people/person/employment_history./business/employment_tenure/title', 'President'], ['Dick Cheney', 'people/person/employment_history./business/employment_tenure/title', 'Vice President']]"
1215,10048.json,False,Michelle Nunn ranks agriculture issues as the 18th most important items facing Georgia.,
1216,12358.json,True,"The market is making this decision. The market has driven down the cost of coal, so you have companies going bankrupt.",
1217,13521.json,True,"Alison Alter has exploited a campaign finance loophole to obtain over 64,000 in public dollars to fund her campaign.",
1218,1037.json,False,"In the 100 days since its passage, the economic stimulus has saved or created nearly 150,000 jobs.",
1219,5681.json,False,Says Texas retained the right to have a navy when it joined the United States.,
1220,10035.json,True,Says Thom Tillis has cut 500 million from public education.,
1221,10872.json,False,"Says Ted Cruz said While there may have been an age difference, Josh Duggars transgressions are far less an affront to God than what gays do to each other.",
1222,4001.json,False,"The WIC program is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than 100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.",
1223,12399.json,True,Puerto Ricos 70 billion debt is unsustainable and it is unpayable. And the reason why it is unsustainable has everything to do with the greed of Wall Street vulture funds.,
1224,8598.json,True,"During the last election, Democrats won over a million votes more than Republicans, but because of the way districts are designed, the Republicans got 33 more members of the House of Representatives than the Democrats did.",
1225,6326.json,False,Says Barack Obama counted on Sandy Adams to approve stimulus spending.,
1226,5016.json,False,"Says Rep. Betty Sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.","[['Betty Sutton', 'people/person/employment_history./business/employment_tenure/title', 'Rep.']]"
1227,4488.json,True,"Says the United States has the highest incarceration rate in the world with 2.3 million inmates, and the majority of Americans are imprisoned because they sold small amounts of drugs.",
1228,926.json,True,The stimulus bill contains 20 million for the removal of small to mediumsized fish passage barriers and 25 million to rehabilitate offroading trails for ATVs.,
1229,5078.json,True,Says he helped save the Olympic games.,
1230,10880.json,True,"Thanks to restrictive and anticompetitive ballot laws, candidates in November 2014 ran unopposed in nearly half of Wisconsins state representative races but in Michigan and Minnesota nearly all races had challengers.",
1231,1645.json,True,"This week liberal Bill White faced an ethics complaint about more than 83,000 he failed to report to the state Ethics Commission.",
1232,9789.json,False,"Documents released by Edward Snowden reveal that American, Britishand Israeli intelligence agencies worked together to create the Islamic State.",
1233,14.json,True,Senator McCain voted against the Bush tax cuts. Now hes for them.,"[['McCain', 'people/person/employment_history./business/employment_tenure/title', 'Senator']]"
1234,9005.json,False,"With his proposal to cut income and property taxes, Scott Walker is increasing the state deficit at a time when borrowing is already at record levels.",
1235,12304.json,False,ISIS is making millions of dollars a week selling Libyan oil.,
1236,4193.json,True,The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.,
1237,12965.json,True,"In Congress, Cresent Hardy voted to defund DACA.","[['Cresent', 'organization/role/leaders./organization/leadership/person', 'Congress'], ['Cresent', 'organization/role/leaders./organization/leadership/person', 'Congress']]"
1238,11491.json,True,"After today, GovJayNixon will have been overridden more times than all previous governors in MO history moleg",
1239,8068.json,False,"Patrick Murphy voted for Obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.",
1240,1879.json,True,"Rick Scotts former health care company, ColumbiaHCA, committed fraud.",
1241,1678.json,True,"President Obama himself attempted to filibuster Justice Alito, who now sits on the Supreme Court.","[['Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1242,10626.json,True,Polling shows that nearly 74 percent of National Rifle Association members support requiring background checks for all gun sales.,
1243,13345.json,True,"We have almost 68,000 Georgia students who are required by law to attend a chronically failing school.",
1244,966.json,True,Tens of billions of dollars from taxpayerfunded bailouts ... flowed straight through AIG into the coffers of foreign corporations and foreign banks.,
1245,933.json,False,"You and I know that in the history of mankind and womankind, government federal, state, local, or otherwise has never created one job.",
1246,9391.json,True,Rhode Island has the highest dropout rate in New England at twentythree percent.,
1247,1732.json,True,Daniel Webster said hes out. Now he says hes in.,
1248,10081.json,False,"Under my platform, I will make no changes to the current Medicare system for current retirees and anyone approaching retirement.",
1249,3001.json,False,The Greenest County in America.,"[['Greenest County', 'location/country/languages_spoken', 'America']]"
1250,4581.json,False,"Says El Paso was named Americas Safest Large City a year after San Antonio, Houston and Dallas had the nations highest crime rates.",
1251,2912.json,True,"The Pentagons survey about the Dont Ask, Dont Tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.",
1252,11137.json,True,"Since Volvo spurned Georgia for South Carolina in early May, some 3,455 jobs promising more than 800 million in investments have come to the Peach State.",
1253,10823.json,True,"Ben Carson is running for president to eliminate dependency on government. But he doesnt mention that he grew up in public schools, got public housing and food stamps, got free glasses from a government program, was helped by Affirmative Action, and got Pell Grants for college.",
1254,11740.json,False,We are taking Virginias investment in public education to the highest level in the commonwealths history.,
1255,1204.json,True,FDR was called a socialist and a communist.,
1256,6786.json,False,"Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of President George W. Bushs policies and the recession.",
1257,10115.json,True,Weve had 27 Ebola outbreaks around the globe and theyve never spread outside of the confines of the countries that were initially affected.,
1258,12510.json,True,On his support for Donald Trump.,
1259,12817.json,True,"Says Donald Trump said at the Republican convention, I alone can fix it.",
1260,3851.json,False,"We are looking at 150,000 barrels of oil per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after because of the moratorium on new drilling enacted by the Obama administration.",
1261,5108.json,True,Barack Obamas recess appointment of Richard Cordray is precisely what thenSen. Obama claimed would be the wrong thing to do.,
1262,5676.json,True,This is the only state in the country that bypassed the General Assembly to authorize instate tuition for undocumented immigrants.,
1263,7459.json,True,"Of the 18 stadiums built from 2004 to 2013, 47 percent of the total cost came from public sources.",
1264,2792.json,False,Pres. Obamas finance team is recommending a . . . 1 tax on all transactions at any financial institution.,
1265,5063.json,False,Says a new national poll shows the majority of the American people believe we should have a gold standard for U.S. currency.,
1266,6089.json,True,Says Barack Obama is trying to slash funding for the Armed Pilots Program designed to prevent terror attacks.,
1267,10961.json,False,Even our nuclear arsenal doesnt work. It came out recently they have equipment that is 30 years old. They dont know if it worked.,
1268,1114.json,False,"If you log into the governments Cash for Clunkers Web site cars.gov from your home computer, the government can seize all of your personal and private information, and track your computer activity.",
1269,11430.json,True,"The oil and natural gas industry provides or supports 141,600 jobs in Georgia.",
1270,2563.json,False,"In 2009, the state Legislature passed more than 5 billion in tax increases.",
1271,4333.json,True,"Says under our current sentencing laws, about 75 percent of all convicted felons in Oregon do not go to prison.",
1272,11870.json,False,Right now were the highest taxed country in the world.,
1273,1035.json,True,Sotomayor has had her rulings thrown out by the court a troubling four times.,
1274,1563.json,False,"Todd Staples recently tried to woo his supporters and rightwing base by suggesting the Agriculture Commission cut programs intended to feed the elderly and disabled, many of whom are veterans.",
1275,1047.json,True,"In the first round of repayments from financial institutions that received TARP money, the government has actually turned a profit.",
1276,6341.json,True,"Says he has seen Border Patrol signs near the Mexico border in English, Spanish and Chinese.",
1277,1564.json,False,George W. Bush was the least popular president in modern history.,"[['George W. Bush', 'people/person/employment_history./business/employment_tenure/title', 'president']]"
1278,11990.json,False,"Says Harry Reid, when asked about the Republican field, said the Republican he likes the best is Donald Trump, and he said, because I can work with him. Hell cut deals.",
1279,4606.json,True,"Current projections indicate that Medicare will go bankrupt by 2017, while Social Security will bottom out by 2037.",
1280,4458.json,False,The Green Bay Packers are a socialist organization.,
1281,1269.json,True,The first installment of health care reform ... will raise the deficit by 250 billion.,
1282,9337.json,False,"Economic inequality in Multnomah County has a face  and a name. It has 90,000 faces and names  the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 Wall Street crash.",
1283,2024.json,True,On tax breaks for businesses,
1284,9821.json,True,Greg Abbott was charged with overseeing the state cancer research fund. But he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. They showered Abbott with gifts and free vacations.,
1285,2808.json,True,My debt to GDP was the lowest or one of the lowest of modern presidents. My taxes to GDP was the lowest and my spending to GDP was too.,
1286,4737.json,True,"Says over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the Legislature, with the exception of Jim McGreevey in 2003.",
1287,5022.json,True,"As speaker, Gingrich even supported taxpayer funding of some abortions.",
1288,11912.json,True,It has been 80 years since a Supreme Court vacancy was nominated and confirmed in an election year. There is a long tradition that you dont do this in an election year.,
1289,9361.json,False,Obama Announces Plans For A Third Term Presidential Run,
1290,8046.json,False,A hidden provision in the health care law taxes sporting goods as medical devices.,
1291,4042.json,True,Says the 201113 state budget eliminates the structural deficit for the first time in decades.,
1292,540.json,True,Barack Obama cut taxes for working families.,
1293,5915.json,False,The Georgia Regional Transportation Authority concluded that light rail in Cobb County would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.,
1294,10090.json,True,"Every time somebody new gets the Ebola virus, it mutates.",
1295,1131.json,False,I have not said that I was a singlepayer supporter.,
1296,4262.json,True,George LeMieux voted against the majority of Republicans and joined with Democrats to create a Task Force For Responsible Fiscal Action that looks strikingly similar to the Super Committee now being set up in Washington to justify massive tax hikes.,
1297,1608.json,True,The Democratic health care bill will collect higher taxes for 10 years and provide health care for only six years.,
1298,6070.json,True,"A new manufacturing plant is slated to create about 3,000 jobs in central and northeast Georgia and create about a 3 billion infusion into the economy.",
1299,10440.json,True,"Since Gov. Nathan Deal office in 2011, the states rainy day fund has grown by 643 percent.","[['Nathan Deal', 'people/person/employment_history./business/employment_tenure/title', 'Gov.']]"
1300,6647.json,False,Says President Barack Obama built this 16 trillion debt.,"[['Barack Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1301,7799.json,False,The IRS is going to be in charge of our health care.,
1302,12436.json,True,Im also the only lieutenant governor to not take a security detail.,
1303,274.json,True,"Youve got a building in the Cayman Islands that supposedly houses 12,000 corporations. Thats either the biggest building or the biggest tax scam on record.",
1304,6783.json,False,Says Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence.,
1305,12550.json,True,"Says Michael Bennet votes for President Obamas agenda 98 percent of the time. Hardly independent, hardly bipartisan.","[['Obamas', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1306,7198.json,False,"The price tag amounted to nearly 4,200 for every man, woman and child in the state.",
1307,661.json,False,John McCain wants to privatize Social Security.,"[['John McCain', 'organization/role/leaders./organization/leadership/person', 'Social Security']]"
1308,1153.json,True,"If youre over 65 years old in America today, you have no choice but to be in Medicare. Even if you want out of Medicare, you have to forfeit your Social Security to get out of it.",
1309,11100.json,True,"Although we have twice the population of Greece, the state of Florida employs three times fewer government employees.",
1310,13478.json,False,Says Donald Trumps presidential victory was an electoral landslide.,
1311,11161.json,True,Wisconsins rainy day fund is 165 times bigger than when we first took office.,
1312,11162.json,False,"In FY 2014 Planned Parenthood performed 327,653 abortions while receiving 528 million from taxpayers, in violation of the Hyde amendment.",
1313,2990.json,False,Says the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,
1314,5752.json,True,Says opponent Ted Cruz has not led businesses.,
1315,13522.json,True,Says Donald Trump thinks stopandfrisk is fine.,
1316,142.json,True,Mitt Romney has a prochoice record.,
1317,13412.json,True,This is a test of the Share the Facts widget.,
1318,4598.json,True,Wisconsin bill grants drug companies and medical device manufacturers immunity from injuries and deaths caused by their products.,
1319,6923.json,True,"Says as CoChair of the Joint Ways Means Committee, I secured the key piece of funding for the PortlandMilwaukie Light Rail project bridge.",
1320,4699.json,True,"We are the poster child for compliance, and whenever we discover possible infractions we resolve and report it to the NCAA no matter how minor the violations.",
1321,923.json,True,"To give the proposed economic stimulus plan some perspective, if you started the day Jesus Christ was born and spent 1 million every day since then, you still wouldnt have spent 1 trillion.",
1322,5053.json,True,Says he has been able to attract independents and Democrats to win elections in Pennsylvania.,
1323,6084.json,True,"Says lawyer appointed by Eric Holder to investigate government leaks helped and donated to Obamas campaign, vetting vice presidential prospects.",
1324,11487.json,True,"The federal government owns about half of the West, yet it continues to acquire more land.",
1325,1200.json,True,"Families are paying 900, on average, in higher premiums because of uncompensated care.",
1326,5270.json,True,Congressman Phil Roe hands out 1.3M government check from a federal program that he voted against.,"[['Phil Roe', 'people/person/employment_history./business/employment_tenure/title', 'Congressman']]"
1327,11621.json,False,"After the Texas cutoff of aid to womens health care services including Planned Parenthood clinics, over 150,000 women lost the only health care they had. Our Medicaid birth rate shot up. It cost taxpayers over 130 million in one year alone in extra Medicaid birth costs.",
1328,3661.json,False,"There are legitimate and widespread anomalies, and widespread questions about the conduct of the Wisconsin Supreme Court election, most visibly in Waukesha County, but also in counties around the state.",
1329,3978.json,False,"As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable longterm solution.",
1330,377.json,True,Could I just point out that ... I seem to get the first question all the time?,
1331,9775.json,False,Says Marilinda Garcia supports 150 billion in new taxes.,
1332,3865.json,True,"Virginia is headed towards another surplus this year, unlike most states.",
1333,3901.json,True,"Kasichs budget increases state spending from 50.5 billion to 55.6 billion. This is the second largest, twoyear spending increase in Ohio history.",
1334,8563.json,True,The deficit this year could pay all of the 2013 salaries of every professional baseball player for the next 248 years.,
1335,8052.json,True,"The city of Brookhavens ordinance could cause the Pink Pony to close, thereby putting 300 Pink Pony employees out of work in this economy.",
1336,1011.json,False,The economic stimulus bill created a council thats modeled after the national board that controls Britains health system.,
1337,8218.json,True,The city of Portland has won more national Constitution contests than any city in America.,
1338,4378.json,False,"U.S. Reps. Hank Johnson, John Lewis and other members of the Congressional Progressive Caucus are socialists who are openly serving in the U.S. Congress.","[['Congress', 'organization/organization/headquarters./location/mailing_address/country', 'U.S.']]"
1339,1446.json,True,"Mr. President, multiple times from your administration there have come statements that Republicans have no ideas and no solutions on health care.",
1340,1612.json,True,There will be no public funding for abortion in this legislation.,
1341,12967.json,True,"Says in Washington, D.C., Sen. Richard Burr took millions from special interests, went there and cashed in, voted to cut his own taxes and raise taxes on working folks.",
1342,2538.json,True,Says Oregon ranks 43rd in education.,
1343,7201.json,True,Says Virginia is the biggest state that does not have a major league sports team.,
1344,1250.json,False,"Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life.",
1345,3750.json,False,"There are not, nor have there ever been, any boycotts encouraged by our organizations.",
1346,2086.json,True,It turns out that Texas has an 18 billion budget shortfall and cant afford its new science textbooks.,
1347,4483.json,False,Says our taxes have doubled with Rick Perry in office.,
1348,10297.json,True,"Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his 24,657.50 legal bill.",
1349,9928.json,False,"Michelle Nunn spent most of her childhood in Perry, Ga.",
1350,3819.json,True,On whether judges should be allowed to place children with gay couples who wish to adopt.,
1351,7266.json,True,"In total, we have added nearly 75,000 private sector jobs in New Jersey since we took office in January 2010.",
1352,54.json,True,Guantanamo detainees get taxpayerpaidfor prayer rugsthey had honeyglazed chicken and rice pilaf.,
1353,5139.json,True,"Mayor Barrett saved Milwaukee 25 million, thanks to Gov. Walkers reforms.","[['Barrett', 'people/person/employment_history./business/employment_tenure/title', 'Mayor']]"
1354,7107.json,True,Says about 25 Texas cities and 39 states have banned texting while driving.,
1355,8972.json,True,Travis County now has the highest urban county tax rate in Texas.,
1356,89.json,True,Took on the Olympics and turned them around,
1357,8875.json,True,Says 85 percent of IDEA charterschool students come from lowincome families and about 99 percent of its graduates go to college.,
1358,10172.json,False,Gina Raimondo paid 70 million in taxpayer dollars to millionaire hedge fund managers.,
1359,7326.json,True,"Says on the state level, we spend less today than Jon Corzine spent in fiscal year 2008, five years later.",
1360,1765.json,False,"For the new state budget, Floridians have sent us 3 billion less of their funding.",
1361,6240.json,True,Unemployment rate dropped in every state that elected a Republican gov. in 2010,
1362,4124.json,True,"By any measure, New Jersey has one of the most segregated school systems in the country.",
1363,7283.json,False,Says Texas will be majority Hispanic in six years.,
1364,3727.json,False,The Bush tax cuts created about 8 million jobs over the first 10 years that they were in existence. Weve lost about 5 million of those jobs during this recession.,
1365,8538.json,False,They delayed my swearingin here in Massachusetts for a couple weeks so they could ram the health care law through.,
1366,10031.json,True,Saudi Arabia is the only Muslim country out of 47 Muslimmajority countries where women cannot get licenses to drive.,
1367,3821.json,True,"If you look at the benefits and wages of recorded federal employees, they far outstrip the market rates of the private sector.",
1368,3080.json,False,We had a debate on whether ObamaCare was the way to go to fix up health care and the American voters said no  emphatically.,
1369,7338.json,True,Says ending the direct payment farm subsidy program could save up to 28.4 billion over ten years that could be used to reduce the deficit.,
1370,12207.json,False,Rhode Island 3 bigger at low tide.,
1371,12792.json,True,Immigrants start businesses at a faster rate they seem to grow those businesses more successfully.,
1372,2678.json,True,"Says Marco Rubio said that people who essentially dont agree with him, ought to leave the country, like Keith Olbermann.",
1373,3040.json,True,"Our spending has caught up with us, and our debt soon will eclipse the entire size of our national economy.",
1374,8740.json,True,State Rep. Kathleen Peters has a 100 percent proabortion voting record even voting against a ban on sexselection abortions.,"[['Kathleen Peters', 'people/person/employment_history./business/employment_tenure/title', 'State Rep.']]"
1375,11364.json,False,"Honduras bans citizens from owning guns and has the highest homicide rate in the entire world. Switzerland, with a similar population, requires citizens to own guns and has the lowest homicide rate in the entire world.",
1376,8582.json,True,8.5 million Americans have gotten rebate checks because their insurance companies were spending too much money on executive bonuses and administrative costs and not enough on health care.,
1377,3363.json,True,Texas ranks third in teen pregnancies... and it is No. 1 in repeat teen pregnancies.,
1378,5973.json,False,"Obamas flush with cash, returning to Wall Street for even more money. Wall Street sure supports President Obama.","[['Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1379,11616.json,True,I spent 18 months putting together the sanctions against Iran so that we could force them to the negotiating table.,
1380,1239.json,True,"During the Reagan era, the richest Americans had their top income tax rate cut in half.",
1381,52.json,True,Sen. Obama worked on some of the deepest issues we had and was successful in a bipartisan way.,
1382,11424.json,False,Says Edward Snowden could have gotten all of the protections of being a whistleblower.,
1383,6939.json,True,Says Mitt Romney suggested that employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.,
1384,9310.json,False,Last year the Medicaid Fraud Control Unit in Virginia alone recovered over 200 million!,
1385,13381.json,False,Jack Berry voted for a plan to cut 23.8 million from our schools.,
1386,6663.json,True,"Says the Republican Party platform says pull back even more of the rules on campaign finance reform, get rid of McCainFeingold while the Democratic Party platform says we want to find a way to put more fair rules on campaign finance reform.",
1387,2014.json,False,"As Washington debates cracking down on the big Wall Street banks, Ive passed legislation that does so.",
1388,11930.json,False,"In 2005 and 2007, Joe Straus received a 100 percent rating by NARAL the National Abortion and Reproductive Rights Action League.",
1389,6106.json,True,"Before I was governor, tuition was skyrocketing and we stopped that. We capped and then we froze college tuition.",
1390,3348.json,True,DeKalb County has cut more money from its general fund budget than any local government in the Atlanta metro region.,"[['County', 'location/hud_county_place/county', 'DeKalb']]"
1391,5784.json,False,"Says Gov. Scott Walker signed abortion, sex education and discrimination bills in secret.","[['Scott Walker', 'people/person/employment_history./business/employment_tenure/title', 'Gov.']]"
1392,1636.json,False,Rubios tax swap proposal would have been a massive tax increase.,
1393,5862.json,False,"Says the mayors job is to make sure that if somebody is trying to build a set of water treatment plants to cure us from cryptosporidium we dont have, we dont say yes even if CH2M Hill wants us to.",
1394,2870.json,False,"Eighty percent of the oil were discovering, were discovering in the deep Gulf of Mexico.","[['Gulf of', 'location/country/languages_spoken', 'Mexico']]"
1395,10807.json,False,We had the biggest drop of the rate of unemployment inall but 4 states.,
1396,34.json,True,"In state after state, polls make clear that the American public understands the Kelo ruling is a disaster.",
1397,289.json,True,Says he passed a bill to stop a military requirement that wounded soldiers pay for meals and phone calls.,
1398,4819.json,True,Says Rick Perry proposed a binational health insurance program with Mexico.,
1399,9401.json,True,"This generation, on average, is starting their careers, if theyve been to a fouryear college, with just under 30,000 in debt.",
1400,7937.json,True,Says TriMet spends 10.3 million in police contracts a year for 56 transit police who must respond to nontransit calls,
1401,12949.json,False,Says a CNN anchor said that Hillary Clinton has gotten a free ride so far from the media. Were the biggest ones supporting her campaign.,
1402,13092.json,True,"In the mid 1990s, in our state, Florida was No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds.",
1403,12902.json,True,Says Scott Walkers listening sessions are inviteonly and excluding the press.,
1404,5878.json,False,The Obama White House recognizes a baby that has not been born for security purposes.,
1405,3969.json,True,The righttowork states are creating a lot more jobs today than the heavily unionized states.,
1406,9724.json,False,The leader of ISIS was imprisoned by American troops and ordered released to Iraq by Obama administration in 2009.,
1407,9747.json,False,Del. Ben Chafin took money away from Southwest Virginia schools while votingto build a politicians palace.,
1408,161.json,True,Our tax code is so complicated it extracts 140 billion in extra tax preparation costs every year  one thousand dollars for every American family.,
1409,7306.json,True,Spending of government money is 17 percent less than it was a decade ago.,
1410,11316.json,False,"One of the Planned Parenthood videos shows a fully formed fetus on the table, its heart beating, its legs kicking, while someone says, We have to keep it alive to harvest its brain.",
1411,2178.json,True,"In 2009, the Small Business Entrepreneurship Council ranked Ohio 11th in the nation and 1st in the Midwest for overall business climate.","[['Small Business Entrepreneurship Council', 'organization/organization/headquarters./location/mailing_address/country', 'Midwest']]"
1412,10970.json,True,Texas now has the secondhighest high school graduation rate in the country. And it has the highest graduation rate for African Americans and Hispanics.,
1413,257.json,True,"...some of those tax increases were either courtordered, or they were voted on by the people and approved by the people for such things as roads.",
1414,3256.json,False,"Under changes being debated, state employees in Wisconsin who earn 30,000, 40,000, 50,000 a year might have 20 percent of their income just disappear overnight.",
1415,7764.json,True,"North Korea has a substantial standing army, one of the largest, certainly the largest per capita, in the world.",
1416,738.json,False,"If an Iranian woman shows too much hair in public, she risks being beaten or killed.",
1417,6944.json,True,Massachusetts Sen. Scott Brown shows someone can be bipartisan in Congress because he votes about 66 percent with his own party.,
1418,2056.json,False,He has ushered in 3 billion in new investment.,
1419,5608.json,True,Says Romney flipflopped on abortion.,
1420,7098.json,True,Secular Americans are the fastestgrowing religious identification demographic in this country.,
1421,4114.json,True,"Our countrys got this huge debt, and President Barack Obama says raise taxes and keep spending more.","[['Barack Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1422,9254.json,False,David Perdue supports Common Core,
1423,12740.json,False,Says Hillary Clinton wants to essentially abolish the Second Amendment.,
1424,11480.json,True,"Because of Obamacare peoples premiums ...are going up 35, 45, 55 percent.",
1425,10110.json,True,When I go on Letterman the ratings go up.,
1426,9816.json,True,The United States is the only industrialized country that does not guarantee paid time off to care for a new child.,
1427,481.json,True,"Eliminating earmarks would make barely a drop in the bucket with regard to the national debt, the deficit.",
1428,6451.json,True,Says Joe Garcia voted to raise our utility rates.,
1429,3282.json,True,"Since Sherrod Brown and the Democrats rammed the economic stimulus bill through, Ohios unemployment rate has risen to 9.6 percent, above the national average.",
1430,8079.json,True,President Barack Obama has announced that he would not sign ANY spending bills this year unless sequestration spending cuts are eliminated.,"[['Barack Obama', 'people/person/employment_history./business/employment_tenure/title', 'President']]"
1431,12351.json,False,The Obama administration has even joined Islamist governments in sponsoring a U.N. resolution that would shred our First Amendment by threatening to make discussion of radical Islamism potentially illegal.,
1432,5358.json,True,Many of the top officials at the Port Authority earn more money than the governors of the states that have jurisdiction over them.,
1433,6114.json,True,"Vagina. Because apparently, saying that word in the Michigan State House of Representatives can get you a twoday ban from speaking on the floor.",
